Country,Air Quality Network,Air Quality Network Name,Air Quality Station EoI Code,Air Quality Station Name,Sampling Point Id,Air Pollutant,Air Pollutant Description,Data Aggregation Process Id,Data Aggregation Process,Year,Air Pollution Level,Unit Of Air Pollution Level,Data Coverage,Verification,Air Quality Station Type,Air Quality Station Area,Longitude,Latitude,Altitude,City,City Code,City Population,Source Of Data Flow,Calculation Time,Link to raw data (only E1a/validated data from AQ e-Reporting),Observation Frequency
"Romania","NET-RO016A","Bucuresti-RNMCA","RO0065A","B-1","SPO-RO0065A_06001_100","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2019","16.439","ug/m3","81.10","1","Background","Urban","26.0367","44.4473","91.0","Bucuresti                                                                       ","RO001C1                                           ","2131034","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=RO&CityName=&Pollutant=6001&Year_from=2019&Year_to=2019&Station=STA-RO0065A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","day"
"Slovakia","NET-SK001A","""Urban and Local Air Quality Monitoring Network""","SK0004A","""Bratislava - Kamenne nam.""","SPO-SK0004A_06001_100","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2019","15.433","ug/m3","83.08","1","Background","Urban","17.1136","48.1447","139.0","Bratislava                                                                      ","SK001C1                                           ","437726","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=SK&CityName=&Pollutant=6001&Year_from=2019&Year_to=2019&Station=STA-SK0004A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"Romania","NET-RO053A","Timis-RNMCA","RO0194A","TM-2","SPO-RO0194A_06001_100","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2019","16.837","ug/m3","83.84","1","Background","Urban","21.2349","45.7547","92.0","Timisoara                                                                       ","RO003C1                                           ","328186","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=RO&CityName=&Pollutant=6001&Year_from=2019&Year_to=2019&Station=STA-RO0194A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","day"
"Slovakia","NET-SK001A","""Urban and Local Air Quality Monitoring Network""","SK0001A","""Bratislava - Mamateyova""","SPO-SK0001A_06001_100","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2019","13.178","ug/m3","98.63","1","Background","Urban","17.1255","48.1247","138.0","Bratislava                                                                      ","SK001C1                                           ","437726","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=SK&CityName=&Pollutant=6001&Year_from=2019&Year_to=2019&Station=STA-SK0001A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"United Kingdom","GB_Network_1","UK Air Quality e-Reporting monitoring network for compliance & informative reporting","GB0863A","Sunderland Silksworth - UKA00484","GB_SamplingPoint_65315","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2019","9.402","ug/m3","84.84","1","Background","Urban","-1.4069","54.8836","110.0","Sunderland                                                                      ","UK510C1                                           ","277333","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=GB&CityName=&Pollutant=6001&Year_from=2019&Year_to=2019&Station=Station_GB0863A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"United Kingdom","GB_Network_1","UK Air Quality e-Reporting monitoring network for compliance & informative reporting","GB0918A","York Bootham - UKA00523","GB_SamplingPoint_65286","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2019","11.088","ug/m3","94.95","1","Background","Urban","-1.0865","53.9675","15.0","York                                                                            ","UK533C1                                           ","209028","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=GB&CityName=&Pollutant=6001&Year_from=2019&Year_to=2019&Station=Station_GB0918A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"United Kingdom","GB_Network_1","UK Air Quality e-Reporting monitoring network for compliance & informative reporting","GB0658A","Stoke-on-Trent Centre - UKA00337","GB_SamplingPoint_65235","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2019","9.471","ug/m3","97.19","1","Background","Urban","-2.1751","53.0282","172.0","Stoke-on-trent                                                                  ","UK027K1                                           ","384832","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=GB&CityName=&Pollutant=6001&Year_from=2019&Year_to=2019&Station=Station_GB0658A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"United Kingdom","GB_Network_1","UK Air Quality e-Reporting monitoring network for compliance & informative reporting","GB0598A","Southampton Centre - UKA00235","GB_SamplingPoint_65129","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2019","9.599","ug/m3","96.89","1","Background","Urban","-1.3958","50.9081","7.0","Southampton                                                                     ","UK520K1                                           ","383736","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=GB&CityName=&Pollutant=6001&Year_from=2019&Year_to=2019&Station=Station_GB0598A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"United Kingdom","GB_Network_1","UK Air Quality e-Reporting monitoring network for compliance & informative reporting","GB0620A","London N. Kensington - UKA00253","GB_SamplingPoint_65384","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2019","9.579","ug/m3","99.58","1","Background","Urban","-0.2135","51.5210","5.0","London (greater city)                                                           ","UK001K2                                           ","8866541","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=GB&CityName=&Pollutant=6001&Year_from=2019&Year_to=2019&Station=Station_GB0620A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"United Kingdom","GB_Network_1","UK Air Quality e-Reporting monitoring network for compliance & informative reporting","GB0743A","London Westminster - UKA00435","GB_SamplingPoint_76548","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2019","12.454","ug/m3","91.70","1","Background","Urban","-0.1319","51.4947","5.0","London (greater city)                                                           ","UK001K2                                           ","8866541","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=GB&CityName=&Pollutant=6001&Year_from=2019&Year_to=2019&Station=Station_GB0743A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"Belgium","NET-Flanders","Flanders","BEGBB15","26BB15 - BRUGGE","SPO-BEGBB15_06001_100","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2019","12.436","ug/m3","96.71","1","Background","Urban","3.2341","51.2135","5.0","Brugge                                                                          ","BE006C1                                           ","118916","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=BE&CityName=&Pollutant=6001&Year_from=2019&Year_to=2019&Station=STA-BEGBB15&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","day"
"Belgium","NET-Flanders","Flanders","BELRL01","40RL01 - ROESELARE","SPO-BELRL01_06001_100","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2019","12.909","ug/m3","96.94","1","Background","Urban","3.1212","50.9532","20.0","","","","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=BE&CityName=&Pollutant=6001&Year_from=2019&Year_to=2019&Station=STA-BELRL01&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"Belgium","NET-Flanders","Flanders","BEGR811","26R811 - SCHOTEN","SPO-BEGR811_06001_100","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2019","11.653","ug/m3","93.15","1","Background","Suburban","4.4914","51.2521","8.0","","","","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=BE&CityName=&Pollutant=6001&Year_from=2019&Year_to=2019&Station=STA-BEGR811&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","day"
"Belgium","NET-Flanders","Flanders","BEGRT01","26RT01 - RETIE","SPO-BEGRT01_06001_100","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2019","10.385","ug/m3","92.60","1","Background","Rural","5.0533","51.2309","23.0","","","","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=BE&CityName=&Pollutant=6001&Year_from=2019&Year_to=2019&Station=STA-BEGRT01&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","day"
"Belgium","NET-Flanders","Flanders","BEGR801","26R801 - BORGERHOUT","SPO-BEGR801_06001_100","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2019","12.696","ug/m3","94.52","1","Background","Urban","4.4318","51.2097","6.0","Antwerpen                                                                       ","BE002C1                                           ","530014","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=BE&CityName=&Pollutant=6001&Year_from=2019&Year_to=2019&Station=STA-BEGR801&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","day"
"Italy","NET.IT224A","PIEMONTE - SISTEMA REGIONALE DI RILEVAMENTO DELLA QUALITA' DELL'ARIA","IT1510A","Verbania - Gabardi","SPO.IT1510A_6001_gravi_2010-04-08_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2019","10.482","ug/m3","98.90","1","Background","Urban","8.5655","45.9303","203.0","","","","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=IT&CityName=&Pollutant=6001&Year_from=2019&Year_to=2019&Station=STA.IT1510A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","day"
"Italy","NET.IT250A","RETE REGIONALE DI RILEVAMENTO DELLA QUALITÀ DELL'ARIA DI ARPA SICILIA","IT1899A","Misterbianco","SPO.IT1899A_6001_BETA_2017-12-14_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2019","12.092","ug/m3","91.78","1","Background","Urban","15.0108","37.5157","160.0","","","","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=IT&CityName=&Pollutant=6001&Year_from=2019&Year_to=2019&Station=STA.IT1899A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","day"
"Italy","NET.IT224A","PIEMONTE - SISTEMA REGIONALE DI RILEVAMENTO DELLA QUALITA' DELL'ARIA","IT2101A","Chieri - Bersezio","SPO.IT2101A_6001_gravi_2012-09-07_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2019","19.612","ug/m3","95.34","1","Background","Suburban","7.8375","45.0028","271.0","","","","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=IT&CityName=&Pollutant=6001&Year_from=2019&Year_to=2019&Station=STA.IT2101A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","day"
"Italy","NET.IT247A","PROVINCIA DI BARI","IT1823A","CASAMASSIMA","SPO.IT1823A_6001_BETA_2016-10-13_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2019","13.172","ug/m3","91.23","1","Background","Suburban","16.9197","40.9533","100.0","","","","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=IT&CityName=&Pollutant=6001&Year_from=2019&Year_to=2019&Station=STA.IT1823A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","day"
"Italy","NET.IT224A","PIEMONTE - SISTEMA REGIONALE DI RILEVAMENTO DELLA QUALITA' DELL'ARIA","IT1128A","Borgaro T. - Caduti","SPO.IT1128A_6001_gravi_2010-05-01_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2019","19.276","ug/m3","98.36","1","Background","Suburban","7.6580","45.1546","257.0","","","","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=IT&CityName=&Pollutant=6001&Year_from=2019&Year_to=2019&Station=STA.IT1128A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","day"
"Netherlands","NET-NL010A","Landelijk Meetnet Luchtkwaliteit","NL00742","Nijmegen-Ruyterstraat","SPO-NL00742_06001_101","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2019","10.547","ug/m3","99.25","1","Background","Urban","5.8569","51.8382","30.0","Nijmegen                                                                        ","NL013C1                                           ","176731","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=NL&CityName=&Pollutant=6001&Year_from=2019&Year_to=2019&Station=STA-NL00742&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"Netherlands","NET-NL010A","Landelijk Meetnet Luchtkwaliteit","NL00643","Utrecht-Griftpark","SPO-NL00643_06001_101","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2019","10.464","ug/m3","99.16","1","Background","Urban","5.1282","52.1013","2.0","Greater Utrecht                                                                 ","NL004C2                                           ","450062","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=NL&CityName=&Pollutant=6001&Year_from=2019&Year_to=2019&Station=STA-NL00643&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"Netherlands","NET-NL049A","Amsterdamse Meetnet Luchtkwaliteit","NL00016","Amsterdam-Westerpark","SPO-NL00016_06001_100","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2019","12.503","ug/m3","98.00","1","Background","Urban","4.8702","52.3940","3.0","Greater Amsterdam                                                               ","NL002C2                                           ","996915","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=NL&CityName=&Pollutant=6001&Year_from=2019&Year_to=2019&Station=STA-NL00016&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"Netherlands","NET-NL010A","Landelijk Meetnet Luchtkwaliteit","NL00821","Enschede-Winkelhorst.","SPO-NL00821_06001_101","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2019","8.931","ug/m3","97.71","1","Background","Urban","6.9195","52.2345","38.0","Enschede                                                                        ","NL008C1                                           ","158986","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=NL&CityName=&Pollutant=6001&Year_from=2019&Year_to=2019&Station=STA-NL00821&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"Netherlands","NET-NL049A","Amsterdamse Meetnet Luchtkwaliteit","NL00014","Amsterdam-Vondelpark","SPO-NL00014_06001_101","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2019","10.415","ug/m3","98.09","1","Background","Urban","4.8662","52.3597","2.0","Greater Amsterdam                                                               ","NL002C2                                           ","996915","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=NL&CityName=&Pollutant=6001&Year_from=2019&Year_to=2019&Station=STA-NL00014&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
