Country,Air Quality Network,Air Quality Network Name,Air Quality Station EoI Code,Air Quality Station Name,Sampling Point Id,Air Pollutant,Air Pollutant Description,Data Aggregation Process Id,Data Aggregation Process,Year,Air Pollution Level,Unit Of Air Pollution Level,Data Coverage,Verification,Air Quality Station Type,Air Quality Station Area,Longitude,Latitude,Altitude,City,City Code,City Population,Source Of Data Flow,Calculation Time,Link to raw data (only E1a/validated data from AQ e-Reporting),Observation Frequency
"France","NET-FR075A","ATMO GRAND EST","FR16060","C.C.3 Frontières","SPO-FR16060_7","O3","Ozone (air)","P1Y","Annual mean / 1 calendar year","2019","46.950","ug/m3","99.58","1","Background","Suburban","7.5682","47.5949","247.0","","","","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=FR&CityName=&Pollutant=7&Year_from=2019&Year_to=2019&Station=STA-FR16060&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"France","NET-FR074A","ATMO HAUTS DE FRANCE","FR28010","Harnes Serres","SPO-FR28010_7","O3","Ozone (air)","P1Y","Annual mean / 1 calendar year","2019","50.463","ug/m3","92.76","1","Background","Suburban","2.9000","50.4491","31.0","","","","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=FR&CityName=&Pollutant=7&Year_from=2019&Year_to=2019&Station=STA-FR28010&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"France","NET-FR074A","ATMO HAUTS DE FRANCE","FR18045","Roye","SPO-FR18045_7","O3","Ozone (air)","P1Y","Annual mean / 1 calendar year","2019","52.334","ug/m3","97.29","1","Background","Rural","2.8011","49.6967","86.0","","","","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=FR&CityName=&Pollutant=7&Year_from=2019&Year_to=2019&Station=STA-FR18045&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"France","NET-FR074A","ATMO HAUTS DE FRANCE","FR06011","Denain Villars","SPO-FR06011_7","O3","Ozone (air)","P1Y","Annual mean / 1 calendar year","2019","51.012","ug/m3","98.34","1","Background","Suburban","3.3959","50.3228","31.0","","","","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=FR&CityName=&Pollutant=7&Year_from=2019&Year_to=2019&Station=STA-FR06011&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"France","NET-FR075A","ATMO GRAND EST","FR22014","Spicheren(14)","SPO-FR22014_7","O3","Ozone (air)","P1Y","Annual mean / 1 calendar year","2019","62.187","ug/m3","92.68","1","Background","Suburban","6.9574","49.1954","340.0","","","","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=FR&CityName=&Pollutant=7&Year_from=2019&Year_to=2019&Station=STA-FR22014&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"France","NET-FR075A","ATMO GRAND EST","FR16066","Mulhouse Sud 2","SPO-FR16066_7","O3","Ozone (air)","P1Y","Annual mean / 1 calendar year","2019","50.665","ug/m3","99.77","1","Background","Urban","7.3091","47.7374","267.0","Mulhouse                                                                        ","FR040C2                                           ","180040","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=FR&CityName=&Pollutant=7&Year_from=2019&Year_to=2019&Station=STA-FR16066&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"France","NET-FR076A","ATMO BOURGOGNE-FRANCHE-COMTE","FR82006","Besancon Prevoyance","SPO-FR82006_7","O3","Ozone (air)","P1Y","Annual mean / 1 calendar year","2019","59.321","ug/m3","98.61","1","Background","Urban","6.0154","47.2474","321.0","Besançon                                                                        ","FR025C1                                           ","115934","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=FR&CityName=&Pollutant=7&Year_from=2019&Year_to=2019&Station=STA-FR82006&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"France","NET-FR075A","ATMO GRAND EST","FR14008","REVIN","SPO-FR14008_7","O3","Ozone (air)","P1Y","Annual mean / 1 calendar year","2019","65.023","ug/m3","89.38","1","Background","Rural","4.6300","49.9078","394.0","","","","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=FR&CityName=&Pollutant=7&Year_from=2019&Year_to=2019&Station=STA-FR14008&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"France","NET-FR075A","ATMO GRAND EST","FR14012","Jean d Aulan","SPO-FR14012_7","O3","Ozone (air)","P1Y","Annual mean / 1 calendar year","2019","51.939","ug/m3","96.64","1","Background","Urban","4.0206","49.2242","96.0","Reims                                                                           ","FR018C1                                           ","209507","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=FR&CityName=&Pollutant=7&Year_from=2019&Year_to=2019&Station=STA-FR14012&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"France","NET-FR075A","ATMO GRAND EST","FR14010","BETHENY","SPO-FR14010_7","O3","Ozone (air)","P1Y","Annual mean / 1 calendar year","2019","50.141","ug/m3","96.50","1","Background","Suburban","4.0511","49.2822","91.0","Reims                                                                           ","FR018C1                                           ","209507","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=FR&CityName=&Pollutant=7&Year_from=2019&Year_to=2019&Station=STA-FR14010&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"France","NET-FR074A","ATMO HAUTS DE FRANCE","FR28028","Bethune Stade","SPO-FR28028_7","O3","Ozone (air)","P1Y","Annual mean / 1 calendar year","2019","51.947","ug/m3","97.48","1","Background","Urban","2.6357","50.5354","26.0","","","","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=FR&CityName=&Pollutant=7&Year_from=2019&Year_to=2019&Station=STA-FR28028&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"France","NET-FR074A","ATMO HAUTS DE FRANCE","FR18039","Arrest","SPO-FR18039_7","O3","Ozone (air)","P1Y","Annual mean / 1 calendar year","2019","60.023","ug/m3","95.27","1","Background","Rural","1.6108","50.1294","33.0","","","","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=FR&CityName=&Pollutant=7&Year_from=2019&Year_to=2019&Station=STA-FR18039&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"France","NET-FR075A","ATMO GRAND EST","FR14022","CHALONS","SPO-FR14022_7","O3","Ozone (air)","P1Y","Annual mean / 1 calendar year","2019","54.648","ug/m3","97.98","1","Background","Urban","4.3600","48.9622","86.0","","","","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=FR&CityName=&Pollutant=7&Year_from=2019&Year_to=2019&Station=STA-FR14022&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"France","NET-FR076A","ATMO BOURGOGNE-FRANCHE-COMTE","FR26005","Dijon Péjoces","SPO-FR26005_7","O3","Ozone (air)","P1Y","Annual mean / 1 calendar year","2019","59.844","ug/m3","97.92","1","Background","Suburban","5.0659","47.3074","238.0","Dijon                                                                           ","FR020C2                                           ","198870","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=FR&CityName=&Pollutant=7&Year_from=2019&Year_to=2019&Station=STA-FR26005&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"France","NET-FR075A","ATMO GRAND EST","FR22054","Station de FORBACH","SPO-FR22054_7","O3","Ozone (air)","P1Y","Annual mean / 1 calendar year","2019","55.435","ug/m3","87.73","1","Background","Urban","6.9109","49.1874","233.0","","","","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=FR&CityName=&Pollutant=7&Year_from=2019&Year_to=2019&Station=STA-FR22054&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"France","NET-FR076A","ATMO BOURGOGNE-FRANCHE-COMTE","FR26016","Sens","SPO-FR26016_7","O3","Ozone (air)","P1Y","Annual mean / 1 calendar year","2019","54.830","ug/m3","98.64","1","Background","Urban","3.2773","48.2004","70.0","","","","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=FR&CityName=&Pollutant=7&Year_from=2019&Year_to=2019&Station=STA-FR26016&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"France","NET-FR075A","ATMO GRAND EST","FR30028","Schlucht","SPO-FR30028_7","O3","Ozone (air)","P1Y","Annual mean / 1 calendar year","2019","77.019","ug/m3","95.75","1","Background","Rural","7.0111","48.0511","1200.0","","","","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=FR&CityName=&Pollutant=7&Year_from=2019&Year_to=2019&Station=STA-FR30028&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"France","NET-FR076A","ATMO BOURGOGNE-FRANCHE-COMTE","FR32007","Le Creusot Molette","SPO-FR32007_7","O3","Ozone (air)","P1Y","Annual mean / 1 calendar year","2019","64.541","ug/m3","97.72","1","Background","Urban","4.4175","46.8024","374.0","","","","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=FR&CityName=&Pollutant=7&Year_from=2019&Year_to=2019&Station=STA-FR32007&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"France","NET-FR075A","ATMO GRAND EST","FR30034","Nancy-Charles III","SPO-FR30034_7","O3","Ozone (air)","P1Y","Annual mean / 1 calendar year","2019","52.490","ug/m3","98.33","1","Background","Urban","6.1904","48.6882","200.0","Nancy                                                                           ","FR016C1                                           ","203610","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=FR&CityName=&Pollutant=7&Year_from=2019&Year_to=2019&Station=STA-FR30034&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"France","NET-FR076A","ATMO BOURGOGNE-FRANCHE-COMTE","FR26010","Daix","SPO-FR26010_7","O3","Ozone (air)","P1Y","Annual mean / 1 calendar year","2019","63.646","ug/m3","98.77","1","Background","Suburban","5.0024","47.3456","332.0","","","","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=FR&CityName=&Pollutant=7&Year_from=2019&Year_to=2019&Station=STA-FR26010&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"France","NET-FR076A","ATMO BOURGOGNE-FRANCHE-COMTE","FR26017","Nevers","SPO-FR26017_7","O3","Ozone (air)","P1Y","Annual mean / 1 calendar year","2019","55.347","ug/m3","98.52","1","Background","Urban","3.1711","46.9968","190.0","","","","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=FR&CityName=&Pollutant=7&Year_from=2019&Year_to=2019&Station=STA-FR26017&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"France","NET-FR074A","ATMO HAUTS DE FRANCE","FR10025","Sangatte","SPO-FR10025_7","O3","Ozone (air)","P1Y","Annual mean / 1 calendar year","2019","55.254","ug/m3","87.81","1","Background","Suburban","1.7692","50.9499","3.0","","","","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=FR&CityName=&Pollutant=7&Year_from=2019&Year_to=2019&Station=STA-FR10025&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"France","NET-FR075A","ATMO GRAND EST","FR14042","St DIZIER L. Michel","SPO-FR14042_7","O3","Ozone (air)","P1Y","Annual mean / 1 calendar year","2019","55.305","ug/m3","98.89","1","Background","Urban","4.9661","48.6458","151.0","","","","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=FR&CityName=&Pollutant=7&Year_from=2019&Year_to=2019&Station=STA-FR14042&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"France","NET-FR075A","ATMO GRAND EST","FR16302","Donon Vosges Moyennes 2","SPO-FR16302_7","O3","Ozone (air)","P1Y","Annual mean / 1 calendar year","2019","68.362","ug/m3","95.21","1","Background","Rural","7.1298","48.4930","770.0","","","","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=FR&CityName=&Pollutant=7&Year_from=2019&Year_to=2019&Station=STA-FR16302&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"France","NET-FR075A","ATMO GRAND EST","FR14032","ST PARRES AUX TERTRE","SPO-FR14032_7","O3","Ozone (air)","P1Y","Annual mean / 1 calendar year","2019","54.817","ug/m3","99.44","1","Background","Suburban","4.1172","48.2992","122.0","","","","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=FR&CityName=&Pollutant=7&Year_from=2019&Year_to=2019&Station=STA-FR14032&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"France","NET-FR076A","ATMO BOURGOGNE-FRANCHE-COMTE","FR82030","Montandon Baresans","SPO-FR82030_7","O3","Ozone (air)","P1Y","Annual mean / 1 calendar year","2019","59.689","ug/m3","97.83","1","Background","Rural","6.8259","47.2946","746.0","","","","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=FR&CityName=&Pollutant=7&Year_from=2019&Year_to=2019&Station=STA-FR82030&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"France","NET-FR075A","ATMO GRAND EST","FR30019","Epinal","SPO-FR30019_7","O3","Ozone (air)","P1Y","Annual mean / 1 calendar year","2019","54.501","ug/m3","99.39","1","Background","Urban","6.4528","48.1728","350.0","","","","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=FR&CityName=&Pollutant=7&Year_from=2019&Year_to=2019&Station=STA-FR30019&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"France","NET-FR076A","ATMO BOURGOGNE-FRANCHE-COMTE","FR26019","Auxerre","SPO-FR26019_7","O3","Ozone (air)","P1Y","Annual mean / 1 calendar year","2019","53.039","ug/m3","97.99","1","Background","Urban","3.5762","47.8006","107.0","","","","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=FR&CityName=&Pollutant=7&Year_from=2019&Year_to=2019&Station=STA-FR26019&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"France","NET-FR075A","ATMO GRAND EST","FR14051","CHARLEVILLE","SPO-FR14051_7","O3","Ozone (air)","P1Y","Annual mean / 1 calendar year","2019","49.464","ug/m3","99.58","1","Background","Urban","4.7192","49.7453","160.0","","","","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=FR&CityName=&Pollutant=7&Year_from=2019&Year_to=2019&Station=STA-FR14051&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"France","NET-FR075A","ATMO GRAND EST","FR16065","Mulhouse Est","SPO-FR16065_7","O3","Ozone (air)","P1Y","Annual mean / 1 calendar year","2019","60.051","ug/m3","98.31","1","Background","Suburban","7.3416","47.7231","355.0","","","","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=FR&CityName=&Pollutant=7&Year_from=2019&Year_to=2019&Station=STA-FR16065&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"France","NET-FR076A","ATMO BOURGOGNE-FRANCHE-COMTE","FR32006","Macon Paul Bert","SPO-FR32006_7","O3","Ozone (air)","P1Y","Annual mean / 1 calendar year","2019","58.177","ug/m3","97.80","1","Background","Suburban","4.8400","46.3162","172.0","","","","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=FR&CityName=&Pollutant=7&Year_from=2019&Year_to=2019&Station=STA-FR32006&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"France","NET-FR075A","ATMO GRAND EST","FR14029","Capitainerie","SPO-FR14029_7","O3","Ozone (air)","P1Y","Annual mean / 1 calendar year","2019","56.275","ug/m3","95.96","1","Background","Suburban","4.5948","48.7266","101.0","","","","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=FR&CityName=&Pollutant=7&Year_from=2019&Year_to=2019&Station=STA-FR14029&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"France","NET-FR076A","ATMO BOURGOGNE-FRANCHE-COMTE","FR82050","Lons-le-Saunier CV","SPO-FR82050_7","O3","Ozone (air)","P1Y","Annual mean / 1 calendar year","2019","60.405","ug/m3","98.24","1","Background","Urban","5.5566","46.6713","261.0","","","","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=FR&CityName=&Pollutant=7&Year_from=2019&Year_to=2019&Station=STA-FR82050&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
