Country,Air Quality Network,Air Quality Network Name,Air Quality Station EoI Code,Air Quality Station Name,Sampling Point Id,Air Pollutant,Air Pollutant Description,Data Aggregation Process Id,Data Aggregation Process,Year,Air Pollution Level,Unit Of Air Pollution Level,Data Coverage,Verification,Air Quality Station Type,Air Quality Station Area,Longitude,Latitude,Altitude,City,City Code,City Population,Source Of Data Flow,Calculation Time,Link to raw data (only E1a/validated data from AQ e-Reporting),Observation Frequency
"Germany","NET.DE_BY","Susanne Schmid","DEBY058","Nürnberg/Muggenhof","SPO.DE_DEBY058_NO2_dataGroup1","NO2","Nitrogen dioxide (air)","P1Y","Annual mean / 1 calendar year","2019","25.380","ug/m3","99.35","1","Background","Urban","11.0248","49.4622","300.0","Nürnberg                                                                        ","DE014C1                                           ","518370","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=DE&CityName=&Pollutant=8&Year_from=2019&Year_to=2019&Station=STA.DE_DEBY058&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"Germany","NET.DE_BY","Susanne Schmid","DEBY109","Andechs/Rothenfeld","SPO.DE_DEBY109_NO2_dataGroup1","NO2","Nitrogen dioxide (air)","P1Y","Annual mean / 1 calendar year","2019","6.905","ug/m3","99.78","1","Background","Rural","11.2202","47.9688","700.0","","","","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=DE&CityName=&Pollutant=8&Year_from=2019&Year_to=2019&Station=STA.DE_DEBY109&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"Germany","NET.DE_BY","Susanne Schmid","DEBY075","Weiden i.d.OPf./Nikolaistraße","SPO.DE_DEBY075_NO2_dataGroup1","NO2","Nitrogen dioxide (air)","P1Y","Annual mean / 1 calendar year","2019","22.804","ug/m3","99.81","1","Background","Urban","12.1594","49.6790","400.0","","","","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=DE&CityName=&Pollutant=8&Year_from=2019&Year_to=2019&Station=STA.DE_DEBY075&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"Germany","NET.DE_BY","Susanne Schmid","DEBY088","Trostberg/Schwimmbadstraße","SPO.DE_DEBY088_NO2_dataGroup1","NO2","Nitrogen dioxide (air)","P1Y","Annual mean / 1 calendar year","2019","17.330","ug/m3","99.83","1","Background","Suburban","12.5382","48.0217","488.0","","","","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=DE&CityName=&Pollutant=8&Year_from=2019&Year_to=2019&Station=STA.DE_DEBY088&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"Germany","NET.DE_HE","Diana Rose","DEHE060","Kellerwald","SPO.DE_DEHE060_NO2_dataGroup1","NO2","Nitrogen dioxide (air)","P1Y","Annual mean / 1 calendar year","2019","5.822","ug/m3","99.68","1","Background","Rural","9.0318","51.1548","483.0","","","","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=DE&CityName=&Pollutant=8&Year_from=2019&Year_to=2019&Station=STA.DE_DEHE060&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"Germany","NET.DE_HE","Diana Rose","DEHE005","Frankfurt-Höchst","SPO.DE_DEHE005_NO2_dataGroup1","NO2","Nitrogen dioxide (air)","P1Y","Annual mean / 1 calendar year","2019","34.183","ug/m3","99.47","1","Background","Urban","8.5425","50.1018","103.0","Frankfurt am Main                                                               ","DE005C1                                           ","763380","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=DE&CityName=&Pollutant=8&Year_from=2019&Year_to=2019&Station=STA.DE_DEHE005&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"Germany","NET.DE_BY","Susanne Schmid","DEBY188","Schwabach/Angerstraße","SPO.DE_DEBY188_NO2_dataGroup1","NO2","Nitrogen dioxide (air)","P1Y","Annual mean / 1 calendar year","2019","20.799","ug/m3","99.83","1","Background","Urban","11.0279","49.3227","344.0","","","","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=DE&CityName=&Pollutant=8&Year_from=2019&Year_to=2019&Station=STA.DE_DEBY188&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"Germany","NET.DE_BY","Susanne Schmid","DEBY068","Schweinfurt/Obertor","SPO.DE_DEBY068_NO2_dataGroup1","NO2","Nitrogen dioxide (air)","P1Y","Annual mean / 1 calendar year","2019","20.899","ug/m3","99.78","1","Background","Urban","10.2321","50.0484","231.0","Schweinfurt                                                                     ","DE077C1                                           ","53426","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=DE&CityName=&Pollutant=8&Year_from=2019&Year_to=2019&Station=STA.DE_DEBY068&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"Germany","NET.DE_BY","Susanne Schmid","DEBY189","München/Allach","SPO.DE_DEBY189_NO2_dataGroup1","NO2","Nitrogen dioxide (air)","P1Y","Annual mean / 1 calendar year","2019","21.486","ug/m3","99.87","1","Background","Suburban","11.4644","48.1817","510.0","München                                                                         ","DE003C1                                           ","1484226","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=DE&CityName=&Pollutant=8&Year_from=2019&Year_to=2019&Station=STA.DE_DEBY189&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"Germany","NET.DE_BY","Susanne Schmid","DEBY113","Erlangen/Kraepelinstraße","SPO.DE_DEBY113_NO2_dataGroup1","NO2","Nitrogen dioxide (air)","P1Y","Annual mean / 1 calendar year","2019","15.687","ug/m3","99.73","1","Background","Suburban","10.9635","49.6059","284.0","Erlangen                                                                        ","DE545C1                                           ","112528","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=DE&CityName=&Pollutant=8&Year_from=2019&Year_to=2019&Station=STA.DE_DEBY113&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"Germany","NET.DE_HE","Diana Rose","DEHE008","Frankfurt Ost","SPO.DE_DEHE008_NO2_dataGroup1","NO2","Nitrogen dioxide (air)","P1Y","Annual mean / 1 calendar year","2019","29.043","ug/m3","99.73","1","Background","Urban","8.7463","50.1253","100.0","Frankfurt am Main                                                               ","DE005C1                                           ","763380","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=DE&CityName=&Pollutant=8&Year_from=2019&Year_to=2019&Station=STA.DE_DEHE008&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"Germany","NET.DE_HE","Diana Rose","DEHE032","Bebra","SPO.DE_DEHE032_NO2_dataGroup1","NO2","Nitrogen dioxide (air)","P1Y","Annual mean / 1 calendar year","2019","14.349","ug/m3","99.54","1","Background","Urban","9.8003","50.9700","204.0","","","","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=DE&CityName=&Pollutant=8&Year_from=2019&Year_to=2019&Station=STA.DE_DEHE032&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"Germany","NET.DE_HE","Diana Rose","DEHE024","Witzenhausen/Wald","SPO.DE_DEHE024_NO2_dataGroup1","NO2","Nitrogen dioxide (air)","P1Y","Annual mean / 1 calendar year","2019","5.529","ug/m3","98.07","1","Background","Rural","9.7746","51.2918","610.0","","","","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=DE&CityName=&Pollutant=8&Year_from=2019&Year_to=2019&Station=STA.DE_DEHE024&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"Germany","NET.DE_HE","Diana Rose","DEHE030","Marburg","SPO.DE_DEHE030_NO2_dataGroup1","NO2","Nitrogen dioxide (air)","P1Y","Annual mean / 1 calendar year","2019","21.025","ug/m3","99.63","1","Background","Urban","8.7693","50.8043","182.0","Marburg                                                                         ","DE053C1                                           ","77129","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=DE&CityName=&Pollutant=8&Year_from=2019&Year_to=2019&Station=STA.DE_DEHE030&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"Germany","NET.DE_HE","Diana Rose","DEHE018","Raunheim","SPO.DE_DEHE018_NO2_dataGroup1","NO2","Nitrogen dioxide (air)","P1Y","Annual mean / 1 calendar year","2019","27.084","ug/m3","99.51","1","Background","Urban","8.4515","50.0103","90.0","","","","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=DE&CityName=&Pollutant=8&Year_from=2019&Year_to=2019&Station=STA.DE_DEHE018&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"Germany","NET.DE_HE","Diana Rose","DEHE044","Limburg","SPO.DE_DEHE044_NO2_dataGroup1","NO2","Nitrogen dioxide (air)","P1Y","Annual mean / 1 calendar year","2019","22.057","ug/m3","99.61","1","Background","Urban","8.0610","50.3832","128.0","","","","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=DE&CityName=&Pollutant=8&Year_from=2019&Year_to=2019&Station=STA.DE_DEHE044&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"Germany","NET.DE_BY","Susanne Schmid","DEBY099","Augsburg/LfU","SPO.DE_DEBY099_NO2_dataGroup1","NO2","Nitrogen dioxide (air)","P1Y","Annual mean / 1 calendar year","2019","16.246","ug/m3","99.61","1","Background","Suburban","10.9031","48.3260","495.0","Augsburg                                                                        ","DE033C1                                           ","296582","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=DE&CityName=&Pollutant=8&Year_from=2019&Year_to=2019&Station=STA.DE_DEBY099&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"Germany","NET.DE_BY","Susanne Schmid","DEBY124","Burgbernheim/Grüne Au","SPO.DE_DEBY124_NO2_dataGroup1","NO2","Nitrogen dioxide (air)","P1Y","Annual mean / 1 calendar year","2019","10.593","ug/m3","99.79","1","Background","Rural","10.3250","49.4441","362.0","","","","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=DE&CityName=&Pollutant=8&Year_from=2019&Year_to=2019&Station=STA.DE_DEBY124&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"Germany","NET.DE_HB","Stephan Pannek","DEHB012","Bremen-Oslebshausen","SPO.DE_DEHB012_NO2_dataGroup1","NO2","Nitrogen dioxide (air)","P1Y","Annual mean / 1 calendar year","2019","20.116","ug/m3","99.27","1","Background","Urban","8.7351","53.1317","8.0","Bremen                                                                          ","DE012C1                                           ","567559","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=DE&CityName=&Pollutant=8&Year_from=2019&Year_to=2019&Station=STA.DE_DEHB012&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"Germany","NET.DE_HE","Diana Rose","DEHE020","Wetzlar","SPO.DE_DEHE020_NO2_dataGroup1","NO2","Nitrogen dioxide (air)","P1Y","Annual mean / 1 calendar year","2019","27.693","ug/m3","99.42","1","Background","Urban","8.5006","50.5672","152.0","Wetzlar                                                                         ","DE079C1                                           ","52955","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=DE&CityName=&Pollutant=8&Year_from=2019&Year_to=2019&Station=STA.DE_DEHE020&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"Germany","NET.DE_HH","Anne Merike Fiedler","DEHH079","Hamburg Altona Elbhang","SPO.DE_DEHH079_NO2_dataGroup1","NO2","Nitrogen dioxide (air)","P1Y","Annual mean / 1 calendar year","2019","27.804","ug/m3","99.24","1","Background","Urban","9.9448","53.5453","25.0","Hamburg                                                                         ","DE002C1                                           ","1847253","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=DE&CityName=&Pollutant=8&Year_from=2019&Year_to=2019&Station=STA.DE_DEHH079&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"Germany","NET.DE_BY","Susanne Schmid","DEBY122","Bad Hindelang/Oberjoch","SPO.DE_DEBY122_NO2_dataGroup1","NO2","Nitrogen dioxide (air)","P1Y","Annual mean / 1 calendar year","2019","7.565","ug/m3","99.82","1","Background","Rural","10.4042","47.5180","1169.0","","","","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=DE&CityName=&Pollutant=8&Year_from=2019&Year_to=2019&Station=STA.DE_DEBY122&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"Germany","NET.DE_HE","Diana Rose","DEHE011","Hanau","SPO.DE_DEHE011_NO2_dataGroup1","NO2","Nitrogen dioxide (air)","P1Y","Annual mean / 1 calendar year","2019","24.327","ug/m3","99.86","1","Background","Urban","8.9216","50.1358","108.0","Hanau                                                                           ","DE047C1                                           ","96492","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=DE&CityName=&Pollutant=8&Year_from=2019&Year_to=2019&Station=STA.DE_DEHE011&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"Germany","NET.DE_HE","Diana Rose","DEHE028","Fürth/Odenwald","SPO.DE_DEHE028_NO2_dataGroup1","NO2","Nitrogen dioxide (air)","P1Y","Annual mean / 1 calendar year","2019","7.338","ug/m3","99.67","1","Background","Rural","8.8173","49.6535","484.0","","","","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=DE&CityName=&Pollutant=8&Year_from=2019&Year_to=2019&Station=STA.DE_DEHE028&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"Germany","NET.DE_HE","Diana Rose","DEHE013","Kassel Mitte","SPO.DE_DEHE013_NO2_dataGroup1","NO2","Nitrogen dioxide (air)","P1Y","Annual mean / 1 calendar year","2019","20.027","ug/m3","99.66","1","Background","Urban","9.4834","51.3142","181.0","Kassel                                                                          ","DE513C1                                           ","202137","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=DE&CityName=&Pollutant=8&Year_from=2019&Year_to=2019&Station=STA.DE_DEHE013&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"Germany","NET.DE_HB","Stephan Pannek","DEHB002","Bremen-Ost","SPO.DE_DEHB002_NO2_dataGroup1","NO2","Nitrogen dioxide (air)","P1Y","Annual mean / 1 calendar year","2019","20.119","ug/m3","97.19","1","Background","Urban","8.9170","53.0600","7.0","Bremen                                                                          ","DE012C1                                           ","567559","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=DE&CityName=&Pollutant=8&Year_from=2019&Year_to=2019&Station=STA.DE_DEHB002&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"Germany","NET.DE_HE","Diana Rose","DEHE135","Frankfurt-Schwanheim","SPO.DE_DEHE135_NO2_dataGroup1","NO2","Nitrogen dioxide (air)","P1Y","Annual mean / 1 calendar year","2019","23.423","ug/m3","96.88","1","Background","Suburban","8.5763","50.0755","94.0","Frankfurt am Main                                                               ","DE005C1                                           ","763380","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=DE&CityName=&Pollutant=8&Year_from=2019&Year_to=2019&Station=STA.DE_DEHE135&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"Germany","NET.DE_HE","Diana Rose","DEHE043","Riedstadt","SPO.DE_DEHE043_NO2_dataGroup1","NO2","Nitrogen dioxide (air)","P1Y","Annual mean / 1 calendar year","2019","16.331","ug/m3","98.89","1","Background","Rural","8.5168","49.8252","87.0","","","","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=DE&CityName=&Pollutant=8&Year_from=2019&Year_to=2019&Station=STA.DE_DEHE043&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"Germany","NET.DE_HH","Anne Merike Fiedler","DEHH033","Hamburg Flughafen Nord","SPO.DE_DEHH033_NO2_dataGroup1","NO2","Nitrogen dioxide (air)","P1Y","Annual mean / 1 calendar year","2019","20.594","ug/m3","99.44","1","Background","Urban","9.9980","53.6383","13.0","Hamburg                                                                         ","DE002C1                                           ","1847253","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=DE&CityName=&Pollutant=8&Year_from=2019&Year_to=2019&Station=STA.DE_DEHH033&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"Germany","NET.DE_HE","Diana Rose","DEHE026","Spessart","SPO.DE_DEHE026_NO2_dataGroup1","NO2","Nitrogen dioxide (air)","P1Y","Annual mean / 1 calendar year","2019","6.440","ug/m3","99.76","1","Background","Rural","9.3994","50.1644","502.0","","","","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=DE&CityName=&Pollutant=8&Year_from=2019&Year_to=2019&Station=STA.DE_DEHE026&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
